date_posted;price;city;subregion;region;post_text;posts_scraped_on
2022-01-05T08:22:37-0800;30.0;None;South Bay;sf_bay_area;\n\n\n\n\nFeel free to text me at 909-640-3570\n\nHi, I was accepted into the Ivy Leagues and tutor math, chemistry, and SAT/ACT. I’ve been a tutor for over 8 years working with students of all ages. I help with homework, quizzes and tests. For ACT/SAT I scored in the top 1%, use official practice tests and teach high-level tricks. I tutor through videocall, so you can work with me from the comfort of your home 🏠.\n\n+ Math ($30)\n+ Chem ($35)\n+ SAT/ACT ($45)\n+ Online Tutoring (Zoom/Skype/Facetime)\n\nGive me a call or text me at 909-640-3570. My schedule is flexible and we can get started ASAP.\n    ;2022-01-10
2022-01-04T20:35:28-0800;30.0;Sunset / Parkside;San Francisco;sf_bay_area;\n\n\n\n\nMy name is Steven and I am a UC Irvine college graduate with a double major in Mechanical Engineering and Sociology with a minor in management. Math has always been my favorite subject and comes naturally to me. I had a 750 on math for my SATs and a 5 on AP Calculus BC. I got a 4.05 GPA at Lowell High School. I was a teacher/tutor for Think Tank Learning for three years.  I would like to use my skills to make math more manageable for others. If you or someone you know could use some extra help in math, either for classes or for SAT preparation, go ahead and message me so we can schedule a time. I tutor online using skype/zoom/meet with AWWapp, Idroo, or Witeboard. There is a link to my calendar below.  \n\nFundamentals: Statistics, Algebra 1, Algebra 2, Geometry, Trigonometry, Pre-Calculus, Calculus, Differential Equations, Multivariable Calculus\n\nMech. Engineering Courses: Statics, Dynamics, Thermodynamics, Heat Transfer, Fluids, Control Systems, Vibrations\n\nPhysics: Kinematics, Kinetics, Electricity and Magnetism, Waves, Optics\n\nStandardized Exams: SSAT, PSAT, SAT, ACT, GED, CBEST, CSET\n\nCalendar url: https://www.google.com/calendar/embed?src=stevenhuang817%40gmail.com&ctz=America/Los_Angeles\n\nRate:\nOnline :  $30/hr\nSteven\n(415)745-7047\n;2022-01-10
2022-01-04T14:29:12-0800;60.0;Palo Alto;Peninsula;sf_bay_area;\n\n\n\n\nHi,\n\nI am Dr. Robert, a full-time Math and Chemistry tutor with 10,000+ hours of teaching and tutoring experience. I graduated from Stanford University with my PhD in Computational Chemistry in 2019. My undergraduate degrees are in both Math and Chemistry. I have tutored for over 10 years for middle school, high school, and college Math and Chemistry courses, including Honors, AP and IB, and for standardized tests such as the SAT, SAT Subject Tests, ACT and GRE. I have been a Teaching Assistant during my PhD for Chemistry courses at Stanford University. I was also the recipient of a Fulbright Scholarship and conducted research for one year abroad following my undergraduate degree.\n\nI am always looking for more students, currently for ONLINE tutoring, due to COVID. I have years of experience tutoring via Zoom/Facetime/Skype, tutoring students all over the world. \n\nMy teaching style is to ask questions to the student to guide them to the answer, rather than just give them the answer. I have found in my experience that this helps foster essential problem solving skills. I have experience tutoring students of all different academic levels and backgrounds and will help you reach your academic goals. I completely understand that each student has a learning style that works best for them. Therefore, my teaching methodology is catered towards the individual student's learning preferences.\n\nMy standardized testing qualifications are as follows:\n\n800/800 on Math SAT section, Math SAT Subject Tests Levels 1 and 2, and Chemistry SAT Subject Test\n36/36 on Math and Science ACT sections\n170/170 on Quantitative GRE section\n5/5 on AP exams: Chemistry, Calculus BC, Statistics, Physics B\n\nI also have access to dozens of previously administered standardized tests such as SAT and ACT from the past 10+ years as well as electronic versions of the best test prep books to review the content on these tests. I gladly share this content free of charge with the students I tutor in order to prepare them as best as possible for these exams.\n\nI am available 7 days a week and am extremely prompt in responding to emails. If you are interested, please email me at Stanford.PhD.Tutor@gmail.com.\n\nMy rate is $60/hr.\n\nThank you.\n\nHave a nice day.\n    ;2022-01-10
2022-01-04T09:20:40-0800;55.0;San Francisco;San Francisco;sf_bay_area;\n\n\n\n\nABOUT ME\n\nI'm a math and science tutor who works with San Francisco/Daly City middle and high school students. I've been teaching for 4 years and specialize in helping high school students feel more confident in Algebra and Pre Calculus. My goal isn't to answer my students' questions as fast as possible or to do their homework, but to help them see patterns so they can solve problems when their big tests come around. \n\nMy experience started when I took honors and accelerated classes in middle and high school. Later in life, I graduated with a Civil Engineering degree from Santa Clara University and currently work at a Transportation Engineering company in San Francisco. I recently passed my Fundamentals of Engineering Exam where I studied multiple subjects in math and science so I am fresh on various topics.\n\nWhen I'm not working my day job, you can find me riding my bike, reading, or tutoring in Pre-Calculus or Japanese (as I am half Japanese/American). Tutoring brings me great joy as I love seeing my students feel more confident because they get better grades in classes they used to struggle in. \n\nNot only am I really good at tutoring, but I also connect easily with my students. I can provide references from previous families if needed. \n\nI am fully vaccinated. \n\nSUBJECTS\nMath:\n- Algebra (Pre, 1 and 2)\n- Geometry\n- Pre Calculus\n- Calculus\n- Probability and Statistics\n\nScience:\n- Biology\n- Chemistry\n- Physics\n- Environmental Science\n- Circuits/Electrical\n\nI'm also a tutor in Japanese. Ask me for more details.\n\nAVAILABILITY & RATES\nI'm generally available 7 days a week. \nWeekdays 4-9 pm and Weekends 10 am - 8 pm.\nI can either come to your house to tutor or we can meet at a local library\nMy hourly rate is:\n$60 - 80 (In Person)\n$50-60 (Online)\n\n;2022-01-10
2022-01-04T09:03:43-0800;30.0;Pittsburg / Antioch;East Bay;sf_bay_area;\n\n\n\n\n(925)204-0559 * (925)204-0559  * (925)204-0559\n\n**Currently I am tutoring remotely using a Zoom or in person with the appropriate precautions **\n\nTutoring is the key to pass a class and understand the subject in question. But, don't wait till is too late.\n\nI am an experienced Math and Spanish tutor.  I have a Bachelor's Degree in Applied Mathematics and I am a native Spanish speaker.  \n\nI tutor elementary math, pre-Algebra, Algebra, Statistics and Probability, Trigonometry, Geometry. \n\n\nMy aim is to help students succeed and enjoy the subject so that they can master it.\nMy rate is $30/hour. \n\nI have references.\n(925)204-0559 * (925)204-0559  * (925)204-0559\n    ;2022-01-10
2022-01-03T10:29:59-0800;50.0;Santa Cruz;Santa Cruz;sf_bay_area;\n\n\n\n\nHey there! \n\nMy name is Diego, I am an experienced male tutor with degrees from UCSC in Applied Physics and Economics, and I am heading to CU Boulder next year for a Masters in Mechanical Engineering. I'm currently working as an engineer at Medtronic, but I also quite enjoy teaching. I grew up with three younger siblings, and I have plenty of experience tutoring and coaching sports. \n\nI am experienced in a number of subjects, including:\n- algebra\n- geometry\n- calculus\n- physics\n- chemistry\n- economics\n\nMy main priority as a tutor is not teaching students what to learn, but how. I try to facilitate my students in achieving their own goals, whether it be improving a GPA, developing healthy study habits, or most importantly (in my opinion), developing problem solving skills that can be applied to a range of subjects and situations outside the classroom. \n\nOutside of work and school, I am an avid mountain biker and surfer. I grew up playing sports my whole life, and now enjoy playing pickup basketball with my friends. \n\nI am happy to teach at students' homes, or in public places such as coffee shops. I am fully vaccinated against Covid-19. \n\nMy hourly rate is $50/hour, and am available for 30, 60, and 90 minute sessions. I am not one to watch the clock however, and will run over by a few minutes to finish up explaining a concept.\n;2022-01-10
2022-01-02T19:19:56-0800;45.0;Petaluma;North Bay;sf_bay_area;"\n\n\n\n\nI am a former high school math teacher with a combined 30+ years teaching and tutoring.  I have an excellent ability to explain concepts so students understand clearly.  I was a tutor for many years before teaching high school, I have a ton of experience tutoring students with all manner of learning styles.  I am patient and logical, I know how to create a comfort zone for students.\n\nMiddle school, high school, college math courses including Statistics.  Also I am well versed in the Common Core curriculum used by many schools.\n\nI am set up to do remote tutoring if that is your preference/need.\n\nMy rate is $45 per hour.  I am not a ""clock watching"" tutor, if a session needs to run a bit long you will not be charged for the extra time.\n\nReferences are available upon request.\n\n\nDavid    ";2022-01-10
2022-01-02T17:51:54-0800;60.0;Santa Cruz;Santa Cruz;sf_bay_area;\n\n\n\n\nExperienced, qualified Middle School teacher (licensed in both California and Hawai'i) offering virtual one-on-one Math tutoring via Zoom to support students with their specific academic needs. Price per session begins at $30. Please contact me for more information and to schedule a free consultation.\n\nSession Options/Pricing:\n\nInitial Consultation (Free)\n30-minute session ($30)\n60-minute session ($60)\n90-minute session ($90)    ;2022-01-10
2022-01-02T13:46:47-0800;25.0;South San Francisco;Peninsula;sf_bay_area;\n\n\n\n\nIf you need an online or in-person Math Tutor on the following subjects at Middle School,  High School,  or College level, we can help you! \n\nTutorials: Mathematics, Algebra, Geometry, Trigonometry, PreCalculus, AP Calculus/Calculus, AP Statistics/Statistics, Linear Algebra, Physics, and Econometrics. \n\nMath Test Preparations:  SAT, SSAT, ISEE, GRE, GMAT, and Electrical Apprenticeship.\n\nRate starts at $25/hour    ;2022-01-10
2022-01-01T23:45:45-0800;40.0;Downtown / Civic / Van Ness;San Francisco;sf_bay_area;\n\n\n\n\nInstead of spending countless hours with the homework, tests, and quizzes, your online math classes, on any popular online platforms, could be assisted. Whether it is Pearson, Aleks, Blackboard, or Webassign, the years of experience navigating in these platform have helped many other students who received such service in the past to obtain their desired, above average passing results!\n\nThe following online math classes are available for service:\n\n- Intermediate Algebra, College Algebra\n- Geometry, Trigonometry, PreCalculus\n- Calculus 1/2/3, Business Calculus\n- Statistics, Business Statistics, Bio/Psychology Statistics\n- Finite Math, Liberal Art Math\n\nEstimate based on the detail of each assignment or assessment, average $40 an hour. Please contact me at (626) 200-5922 at least few days prior to the due date of the assignment or assessment for smooth, comfortable remote experience.\n\nThank you so much and I look forward to work with you!\n\n- Terry\n\n------------\n\nKeywords: Math, Homework, Test, Exam, tutor, proctor, proctorio, proctorU, Teacher, Helper, Completion, Complete, Online, Remote, Quizzes, Quiz Mathematics, College, Algebra, final, course, aleks, webassign, pearson, mymathlab, cengage, SPSS, mathxl, mcgraw-hill, apex, connectmath, connect, mystatlab, respondus lockdown, web, assign, Canvas, d2l, Desire2learn, professional, writing, assignment, assignments    ;2022-01-10
