date_posted,link,price,city,subregion,region,post_text,prices_need_cleaning,posts_scraped_on
2021-12-24T14:22:35-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7420592515.html,None,None,San Francisco,sf_bay_area,"I'm a Math and Science teacher with a number of years of experience working with high school and college students. I am staying in the area over the holiday season and am available to tutor any level of high school or college math, statistics, chemistry or physics.So, if you are preparing for post-holiday finals, trying to get ahead in the classes you'll be taking in the spring, prepping for a standardized test, or just want to make use of your break, feel free to contact me.I am happy to drive to meet you live within the SF/Oakland/North Bay triangle or to meet online on Zoom.    ",False,2021-12-27
2021-12-24T14:19:15-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7420207708.html,None,San Jose North,South Bay,sf_bay_area,"Hi Parents & Students!Please call or text me at 647-679-4442 (San Francisco/San Jose) for more information, or to discuss your needs in more detail.I am an expert tutor and have helped students in every Math, Physics, Chemistry, Biology, English, Science, AP, IB, and SAT subject for over 12 years. I am a Certified Teacher and graduated with degrees in Physics, Biochemistry, Mathematics, and Education. Due to COVID-19, I tutor students online through a great virtual platform. If you are interested in meeting in person for tutoring, this is also possible. Feel free to contact me about this. Please read below for more information!My approach:- I tailor each lesson to match each student's learning style.- I am patient, personable, and understanding. I have worked with 40+ different learning types and have mastered how to work with each successfully. Every student is different but the goals are the same – to be successful. I can show them how.- I create detailed lesson notes and assign homework and feedback to ensure tutoring is as effective as possible.Information about what I'm offering:- Tutor all high school Math, Calculus, Science, Physics, Chemistry, Biology, and English courses.- Also Tutor University Calculus & Physics.- Will drive to your home or meet you at a convenient location.- Online lessons are also available.- First hour is free!- Cell: 647-679-4442 (texting is easiest, but feel free to call or leave a voice mail and I'll get back to you the same day).- Both high school and adult students are welcome to call!Information about me:- I am a Certified Senior Mathematics and Sciences Teacher- I have been teaching since 2009- I am fun and energetic in my teaching style!    ",False,2021-12-27
2021-12-24T02:17:07-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7419554418.html,60,Palo Alto,Peninsula,sf_bay_area,"About MeI'm a CMU School of Computer Science grad and ex-Senior Software Engineer at Google. In the past, I got a 2300/2400 on the SAT, 35/36 on the ACT and a 336/340 on the GRE.I'm currently focusing on independent projects, so I'm interested in tutoring to make some extra money (also, I just enjoy tutoring). Besides tutoring for standardized tests (ACT, SAT, and GRE) and subjects (Math, CS, Bio), I can help with college essays (editing and strategy) as well.ServicesAs mentioned in the title, here are my areas of expertise, which I'm happy to tutor in:  * ACT, SAT, and GRE  * Any Math, CS or Bio AP class or subject test  * College essays editing and strategyPrice$60/hour - one hour minimum. We can do a preliminary call—free of charge—to assess your goals and decide if it's a good fit.Location/FormatIn-person and Zoom/Google Meets both workLook forward to hearing from you!",False,2021-12-27
2021-12-23T18:53:08-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7418910831.html,None,None,East Bay,sf_bay_area,"I'm a Math and Science teacher with a number of years of experience working with high school and college students. I am staying in the area over the holiday season and am available to tutor any level of high school or college math, statistics, chemistry or physics.So, if you are preparing for post-holiday finals, trying to get ahead in the classes you'll be taking in the spring, prepping for a standardized test, or just want to make use of your break, feel free to contact me.I am happy to drive to meet you live within the SF/Oakland/North Bay triangle or to meet online on Zoom.    ",False,2021-12-27
2021-12-23T07:55:07-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7418499261.html,60,San Francisco,San Francisco,sf_bay_area,"Serving all of the SF Area in Facetime and Zoom tutoring*Math*Physics*Chemistry*Algebra*Geometry*Pre-Calc*Calculus*Thermodynamics*Statics, Dynamics*Fluid Mechanics*Several other Engineering courses| ----- My Educational Background and Experience ----- |Dos Pueblos Engineering Academy Class of 2008.Cal Poly Mechanical Engineering BS 2013.Have my Fundamentals of Engineering Certificate in Mechanical Engineering.*AP Physics-Score 5*AP Chemistry-Score 5*AP Calc*4 Calc Classes at Cal Poly*2 Linear Analysis at Cal Poly| ----- Rate ----- |$60/hr and 1 hour minimum sessions.24 hour cancellation policy: If you cancel within 24 hours, you will be charged for 1 hour and I will credit you 1 hour next session.Please text to schedule. 805-705-five7two1. Include your name and 2 example photos of problems from the class.-Rick    ",False,2021-12-27
2021-12-22T16:26:46-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7418081668.html,None,Cupertino,South Bay,sf_bay_area,"Note that all sessions take place online. I've been tutoring online for years and find it highly effective. Please visit my website at resolutiontestprep.com for logistics/pricing information and to schedule a free consultation call.I’m an experienced, effective test prep specialist with over 15 years of private tutoring experience for the LSAT, SAT, ACT, and GRE. I help students build the content knowledge necessary for the tests, and also work with students to develop test reasoning, strategies, and time management skills. Recent students have raised their SAT/PSAT scores by hundreds of points or have achieved the LSAT/GRE scores needed to make themselves highly competitive in their desired law or graduate school program. I had 4 students receive perfect or nearly perfect ACT scores in 2019 (the last full cycle before the pandemic cancellations). I also tutor math up to pre-calculus or SSAT/ISEE (middle level or above) upon request.LSAT I have been tutoring the LSAT since 2010. My highest official score is a 177 on the recent July 2019 LSAT, which I took to get an inside look at the digital test. I work hard to maintain solid skills on the LSAT. This is the test I tutor the most often by far. My students come to me at all starting points, from the 130s to the 160s shooting for the 170s. We work first on the areas that will have the biggest payoff for score gains, and I provide study plans for the individual practice that should be done between sessions. Recent students have raised their LSAT scores by 5, 10, even 20+ points and have achieved the scores needed to make themselves highly competitive at their desired law school.SAT/PSAT/ACTI have taught all subjects of the SAT/PSAT and ACT for over 15 years and am up-to-date on the current formats of each test. For the math sections, I focus on test strategy interspersed with content review as necessary. For the reading section, I teach strategies for reading the passages themselves and for answering the questions using evidence from the passages. We work on vocabulary as necessary. For the English/writing sections, we review grammar that many students were never explicitly taught in school. We also work on techniques for the essays so that students know how to structure their writing and support their ideas. For the ACT science section, I teach students techniques for getting information reliably and quickly from the figures. My own SAT scores were 790 Math and 800 Verbal in 1999. I’ve scored in the 99th percentile on ACT practice tests as well.GREI have significant experience teaching the GRE and have worked with students on all sections of the test. I particularly enjoy helping students make sense of the Quantitative Comparison questions. My LSAT background helps with the critical reasoning questions on both tests. I also help students develop templates to make the essay sections easier. My students have ranged from those who haven't done math in years to those who are shooting for a near perfect score. My own scores are above the 95th percentile on practice test for the GMAT and a 170V, 169Q on the GRE.Rate and LogisticsYou can find information about rates, logistics, and policies on my website resolutiontestprep.com. Schedule a free consultation call at resolutiontestprep.com/scheduleI meet with students online, using Zoom and an online interactive whiteboard for us to collaboratively take notes on uploaded materials. Previous students find online tutoring convenient, flexible, and just as effective as meeting face-to-face. I offer a risk-free guarantee for the first hour of tutoring. If you are not satisfied or feel the tutoring is not a good fit, the first hour will be fully refunded. More details at www.resolutiontestprep.com.TestimonialsBefore working with Carrie I took an LSAT practice test and scored a 120. I was down in the dumps and knew I needed to increase my score dramatically to be accepted into law school. Even though my initial score was low I still had set high expectations for myself. I set a goal to improve my score to high 160's range. Carrie has helped me tremendously. During our first meeting she assured me that with her extensive experience tutoring students on the LSAT that if I put in the work I would be able to improve my score dramatically. I have been working with Carrie for about two months now. I scored a 158 on my last practice test and feel confident with more practice and tutoring I will be able to achieve my goal. I cannot recommend Carrie enough if you are looking for a skilled, patient, and knowledgeable tutor. Carrie is an amazing tutor. I chose her out of many because she understood exactly what the goal was...to improve my son's PSAT scores. Even though we were in different states, my son and Carrie were able to meet every week. After every session, she touched bases with me, letting me know what they worked on and what he needed to work on independently. My son is a good test taker and I had some doubts that he could improve much more but he did with the help of Carrie. My son improved so much on the PSAT, that he is now NMSC eligible, scoring in the 99th percentile with a PERFECT math score. He felt confident after the PSAT and scheduled the SAT, while still meeting with Carrie on a weekly basis. SAT scores just came in and he is again in the 99th percentile with a PERFECT math score again. I highly recommend Carrie. She is super professional, knowledgeable, and always responds to my questions and requests. THANKS, CARRIE!!!Over the course of my learning experience with Carrie, she was able to communicate subject matter in an easy to understand way. She has a fantastic attitude, and was very patient. Her thorough breakdown of material made it easier to digest and understand, making me feel more confident leading up to the test date. In a somewhat short time frame that we had until the date of my test, she was able to work efficiently with me to improve my [LSAT] score from previous scores immensely. Carrie is also extremely adaptable with flexibility in time and scheduling, accommodating changes I had requested. She also topped it off with helpful tips! I would 100% use Carrie as a tutor again for future matters.As an already high-scoring SAT student, I wasn’t planning on getting a tutor for my final run of the test. I am so glad that I ended up pursuing tutoring and found Carrie. Over 7 two-hour lessons, she gave me the tools to improve significantly. Her amiability and patience are surpassed only by her extensive knowledge of the SAT itself, not only does she know the subject matter and how to teach it effectively, she also gave me strategies tailored to the test to increase my efficiency and overall confidence. In the end, I increased my score 70 points to earn a 1540. I believe much of that improvement is due to Carrie. Bottom line: Carrie is amazing!Carrie was a wonderful tutor. She worked with my 9-year-old daughter to prepare her for the verbal section of the elementary level ISEE. My daughter thoroughly enjoyed her lessons with Carrie. She thought Carrie was clear, helpful, supportive, and funny. Carrie's lessons were always well organized and she gave a clear summary of what she covered in each lesson in her recap. I recommend Carrie highly. My daughter would like to continue having Carrie as her tutor.Carrie helped my daughter study for the ACT when she took it for the second time. Her score from her first test was average, but we felt she could do better. In particular, she was trying to increase her score in the science section. They focused on science during the tutor sessions but also reviewed the other sections. We were so excited, my daughter's overall score increased by 3 points and her science score increased by 5 points. She actually increased her score in all sections! We can't thank Carrie enough for helping my daughter focus and study. I would highly recommend Carrie for your tutoring needs!Carrie is very bright and really knows how to break down any problems you have. Her explanations are easy to understand and once she teaches you something, it stays with you and problems you saw in the past go away. She was always on time and very respectful. She was flexible in terms of when I could meet with her. She was great and I would recommend her to anyone.Carrie has worked around my hectic summer schedule of job, training, and school. She outshines any tutor I have had thus far. In college, the academic tutors they assigned us athletes were there in body but struggled to help when encountering challenging math questions. Carrie, on the other hand, is really knowledgeable and doesn't waste time figuring out what I don't understand. I really appreciated working with her through the accelerated summer math class I needed to take.About MeI was formally trained as a tutor in 2003 and have even won a National Tutor of the Year award for my work with one major test prep company. I've tutored online since 2010 and absolutely love it. I have a master’s in Applied Linguistics focusing on second language acquisition, and my hobby is trying to master the Korean language. My tutoring schedule often gets full fairly quickly. Message me today with any questions or to reserve your spot.",False,2021-12-27
2021-12-22T15:47:32-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7417625348.html,60,Fremont / Union City / Newark,East Bay,sf_bay_area,"$60/hr.I have a broad background in the sciences, as well as skills useful for the college application process.Undergraduate: Rice University, double major Biochemistry and Physics, summa cum laude.Ph.D. Yale University, Molecular Biophysics and Biochemistry.  My Ph.D. advisor, Thomas A. Steitz, received the Nobel Prize in Chemistry, 2009.I’ve had great success helping students edit their college application essays.  I’ve taught a small writing class.  I’ve also had experience interviewing student applicants, as an alumni interviewer for Rice.As a tutor, I believe strongly in teaching students how to think critically. I prefer in-person tutoring.  I received my second Moderna shot on 4/30/2021 and the Moderna booster at the end of October.    ",False,2021-12-27
2021-12-21T21:43:38-0800,https://sanantonio.craigslist.org/lss/d/san-antonio-math-tutor-per-session/7417353192.html,None,None,San Francisco,sf_bay_area,"My name is Evan Kowal and I'm a sophomore at MIT. I've had over 300 hours of experience tutoring all levels of elementary, middle school, and high school math (up to calculus BC), as well as SAT math, biology, and chemistry. I am experienced at tutoring virtually. I have also attached a brief resume describing my tutoring and academic experience. Please contact me at 626-755-3432 or evank870@gmail.com if you are interested.Best,Evan",False,2021-12-27
2021-12-21T18:09:40-0800,https://sanantonio.craigslist.org/lss/d/boerne-am-private-tutor-very-affordable/7417136985.html,None,San Jose North,South Bay,sf_bay_area,"Hi Parents & Students!Please call or text me at 647-679-4442 (San Francisco/San Jose) for more information, or to discuss your needs in more detail.I am an expert tutor and have helped students in every Math, Physics, Chemistry, Biology, English, Science, AP, IB, and SAT subject for over 12 years. I am a Certified Teacher and graduated with degrees in Physics, Biochemistry, Mathematics, and Education. Due to COVID-19, I tutor students online through a great virtual platform. If you are interested in meeting in person for tutoring, this is also possible. Feel free to contact me about this. Please read below for more information!My approach:- I tailor each lesson to match each student's learning style.- I am patient, personable, and understanding. I have worked with 40+ different learning types and have mastered how to work with each successfully. Every student is different but the goals are the same – to be successful. I can show them how.- I create detailed lesson notes and assign homework and feedback to ensure tutoring is as effective as possible.Information about what I'm offering:- Tutor all high school Math, Calculus, Science, Physics, Chemistry, Biology, and English courses.- Also Tutor University Calculus & Physics.- Will drive to your home or meet you at a convenient location.- Online lessons are also available.- First hour is free!- Cell: 647-679-4442 (texting is easiest, but feel free to call or leave a voice mail and I'll get back to you the same day).- Both high school and adult students are welcome to call!Information about me:- I am a Certified Senior Mathematics and Sciences Teacher- I have been teaching since 2009- I am fun and energetic in my teaching style!    ",False,2021-12-27
2021-12-21T12:27:58-0800,https://sanantonio.craigslist.org/lss/d/san-antonio-math-chem-sat-act-tutor-30/7415884850.html,None,None,North Bay,sf_bay_area,"I'm a Math and Science teacher with a number of years of experience working with high school and college students. I am staying in the area over the holiday season and am available to tutor any level of high school or college math, statistics, chemistry or physics.So, if you are preparing for post-holiday finals, trying to get ahead in the classes you'll be taking in the spring, prepping for a standardized test, or just want to make use of your break, feel free to contact me.I am happy to drive to meet you live with in the SF/Oakland/San Rafael triangle or to meet online on Zoom.algebra, geometry, precalculus, trigonometry, trig, calculus, calc, physics, chemistry, statistics, AP, PSAT, SAT, SAT II, ACT, GRE, GMAT, CBEST, ....    ",False,2021-12-27
