date_posted,link,price,city,subregion,region,post_text,prices_need_cleaning,posts_scraped_on
2021-12-06T15:47:57-0800,https://sacramento.craigslist.org/lss/d/davis-math-tutorall-levelscollege/7417415047.html,None,Online,None,sacramento,"Finally understand Math! If you are a College, high school or adult student struggling in your ""in person"" or online math class, reach out today. Math Nuts also helps with college placement (Accuplacer) tests. Call/text ONLINE Math Nuts (303) 522-6222.You can get higher scores when you actually “get it” and can do the math on your own!ZOOM tutoring enables us to share a whiteboard interactively. I am virtually with you to explain your math problems, as we share our screens, and see each others' annotations when we write on the screen.Having taught math classes at RED ROCKS COMMUNITY COLLEGE since 2008, I also tutored in their math lab through 2019. Results are proven, and other professors recommend Math Nuts.Go see our reviews on Facebook dot com/mathnuts, and search Math Nuts Limited on Google. You will be encouraged!Levels taught: Basic math, Algebra 1 and 2, College Algebra, Geometry, Trig, Pre-Calc, Calculus 1, 2, 3, Statistics, other advanced levels, as well as Physics. Packages are offered for standardized tests: SAT, ACT, GED, GRE, Hesi, Praxis, ASVAB and more.Call or text (303) 522-6222 today to schedule an appointment.Thank you,Sarah 🙂    ",False,2021-12-23
2021-12-06T11:30:33-0800,https://sacramento.craigslist.org/lss/d/sacramento-on-math-tutor-online-and-in/7417286948.html,"[25, 35, 20]",Sacramento,None,sacramento, MATH TUTORING  Call or Text (530) 645-3554 or go to bestmathtutoring.com for more info. ONLINE TUTORING AVAILABLE! ALGEBRA 1 and 2STATISTICS (Intro and Advanced)CALCULUS 1 and 2BUSINESS MATHFINANCEACCOUNTING  GEOMETRY TRIGONOMETRY MyMathLab EXCEL SPSSSTATCRUNCHSTATISTICAL CALCULATORS AND SOFTWARE  + MORE... Call or Text (530) 645-3554 to schedule a session or go to bestmathtutoring.comI have over 10 years of experience tutoring Math. People consistently use my services to pass their math class! I charge $25/hr if we meet near CSUS.  $35/hr if I go to you. Online tutoring is $20/hr ,True,2021-12-23
2021-12-05T23:25:34-0800,https://sacramento.craigslist.org/lss/d/sacramento-statistics-math-tutor-basic/7417053196.html,None,Sacramento & Surrounding Cities & Counties,None,sacramento,"📈Online Tutoring   📝Affordable Competitive Rates  📊Free initial phone consultation    📐Group Discounts   📆Weekday, Evening & Weekend AvailabilityT u t o r W i t h C h r i s . c o mCall or Text 714-253-9990Hello!  My name is Chris and I provide affordable online tutoring services to students ranging from Jr. High through Graduate School in a wide range of subjects You're welcome to read my 5-Star positive reviews and testimonials from my past and current clients on both Google and Yelp by searching ""Tutor With Chris""I'm happy to help you with any of the following subjects:Statistics for the Social Sciences✏️Intro, Intermediate, Advanced✏️SPSSPsychology✏️Research Methods✏️Bio-psych✏️Abnormal psych✏️OthersResearch Proposal Assistance✏️Data Analysis in SPSS✏️Research DesignMath✏️Math Skills✏️Intermediate & College Algebra✏️Geometry✏️Trigonometry & Pre-calculusI have extensive experience working with students with learning disabilities and math anxiety and have helped countless students gain confidence, overcome their individual challenges and forge a path toward academic success.  I also understand -and can relate to- the challenges facing college and graduate students juggling academics, work and family, and I'm here to helpI am a professional academic tutor with 7+ years of college and university tutoring experience, as well as experience as a graduate teaching assistant at CSUF.  I have a BA in psychology, graduate coursework in clinical psychology and advanced statistics, an AA in anthropology, and experience working as a supplemental instruction leader at Fullerton CollegeAs a small business owner with many years of customer service experience, it is very important to me that I provide every client with an uplifting, interactive and supportive experience.  At no additional charge I provide session notes, digital white board drawings, a copy of any work completed in our session, as well as any relevant resource materials I may already have on the subjectMy rates are flexible and competitive so I can help as many students as possiblePlease be aware, I offer traditional tutoring and instruction and am more than happy to work with you on your assignments in-session.  I do not complete assignments, coursework, exams or courses for studentsFor more information about my rates, discounts and appointment availability, and to discuss the help you need, you can contact me by phone or text at 714-253-9990 or by responding to this posting or contacting me through my websiteI'm eager to help and look forward to hearing from you!T u t o r W i t h C h r i s . c o m714-253-9990 ",False,2021-12-23
2021-12-05T21:53:04-0800,https://sacramento.craigslist.org/lss/d/sacramento-math-tutor-available/7417043357.html,"[30, 30, 60, 90]",None,None,sacramento,Qualified Middle School teacher (licensed in both California and Hawai'i- with over 12 years of experience) offering virtual one-on-one Math tutoring via Zoom to support students with their specific academic needs. Price per session begins at $30. Please contact me for more information and to schedule a free consultation.Session Options/Pricing:Initial Consultation (Free)30-minute session ($30)60-minute session ($60)90-minute session ($90),True,2021-12-23
2021-12-05T17:10:08-0800,https://sacramento.craigslist.org/lss/d/sacramento-math-tutor-all-levels-of-math/7416981049.html,None,Sacramento,None,sacramento,"Hi,My name is Sara and I have been tutoring math for over 8 years now. I tutor all levels of math and am very good at explaining concepts and making math easy for my students. I tutor from elementary to University Calculus and even business owners who want to freshen up their math.My students see improvements as soon as after 2 or 3 sessions. I track my student's progress and make sure they receive A's in the subject. I love building relationship with my students and their parents and have had many students for years. They feel comfortable and find it fun to learn with me.I have a Bachelor and Master's degree in mechanical engineering California State university of Long Beach. I love helping other and seeing them succeed. That's the main reason why I tutor :)Please feel free to call, text or e-mail if you have any questions or would like to schedule a tutoring session appointment. I use Idroo whiteboard tool.Thank you,Sara*math tutor*math tutor online*online math tutor* free math tutor * math and science * science tutor * math and physics * math tutor Los Angeles * math tutor Long Beach * math tutor Santa Monica * college math * CSU Long Beach",False,2021-12-23
2021-12-04T17:52:32-0800,https://sacramento.craigslist.org/lss/d/sacramento-nursing-or-pre-zoom-math/7416615318.html,55,Sacramento,None,sacramento,"Hello:If you feel that you need support in preparing for an exam in Nursing/Pre-nursing Math and Dosage Calculations, I can help you through providing you with high yield problems, together with solutions and discussions, pertinent to the exam that you are preparing for. This is a targeted approach, quite different from tutoring. I will be presenting to you material that I think you should know very well before you sit for your exam. This can be done by:1) meeting in person, if you are in the Fresno area.2) zoom sessions if you are not in the Fresno area, or you are, but you prefer not meeting in person.3) sending you the problems with solutions and discussions as e-mail attachments. If you opt for zoom sessions, it will include a presentation/discussion using a hand-held white board. But to make the session most effective, I will still send you the problems with solutions and discussions as e-mail attachments prior to our zoom meeting. This way you have a tool that you can use to follow our discussion, and also to keep with you to study. Additionally, with this approach, we will be able to minimize time lost in reading/writing non-essentials.For this effectiveness enhanced zoom session, ** I will need to have the problems/questions 2-3 days prior ** to our meeting.** Important: Please contact me ** well ahead of exam day (i.e. 2-3 days in advance) ** so that I can prepare the best and most helpful material for you. My goal is for you to go to your exam well prepared with sample categories of problems and their solutions to the point where you have no surprises in the exam questions.** The fee for a 90-100 min session is $55.** The fee is expected to be paid before starting the session.*** My Preparation:++ Ph.D. M.S. B.S. (Biology/Chemistry) University of California, Davis++ School of Medicine - Basic Sciences : 1 year: Histology, Biochemistry, Biophysics, Physiology++ DM-Th - Doctor in Medicine - Theory - Self awarded, subsequent to 7 years of self study of Medicine - Theory++ 8 years postdoctoral researcher and publisher++ 5 Summers: Lecturer, The Ohio State University++ 6 years Instructor Sherwood Test Prep, Fresno, CA++ 8 publications - One Novel math method for research in physics and chemistry++ 29 years of private instruction Chem-Physics-Math - MCAT - GMAT - GRE - USMLE (Topics) - MS, Ph.D. Nursing(1000 students) Zareh Darakjian, Ph.D. M.S. B.S. (honors) University of California, Davis, DM-Th [Self education]zdarakjian@gmail.com(559) 709-2022 (for initial contact, please text or e-mail me).    ",False,2021-12-23
2021-12-02T21:12:13-0800,https://sacramento.craigslist.org/lss/d/davis-math-tutorall-levelscollege/7415775206.html,None,Online,None,sacramento,"Finally understand Math! If you are a College, high school or adult student struggling in your ""in person"" or online math class, reach out today. Math Nuts also helps with college placement (Accuplacer) tests. Call/text ONLINE Math Nuts (303) 522-6222.You can get higher scores when you actually “get it” and can do the math on your own!ZOOM tutoring enables us to share a whiteboard interactively. I am virtually with you to explain your math problems, as we share our screens, and see each others' annotations when we write on the screen.Having taught math classes at RED ROCKS COMMUNITY COLLEGE since 2008, I also tutored in their math lab through 2019. Results are proven, and other professors recommend Math Nuts.Go see our reviews on Facebook dot com/mathnuts, and search Math Nuts Limited on Google. You will be encouraged!Levels taught: Basic math, Algebra 1 and 2, College Algebra, Geometry, Trig, Pre-Calc, Calculus 1, 2, 3, Statistics, other advanced levels, as well as Physics. Packages are offered for standardized tests: SAT, ACT, GED, GRE, Hesi, Praxis, ASVAB and more.Call or text (303) 522-6222 today to schedule an appointment.Thank you,Sarah 🙂    ",False,2021-12-23
2021-12-02T16:38:16-0800,https://sacramento.craigslist.org/lss/d/sacramento-math-tutor-all-levels-of-math/7415704232.html,None,Sacramento,None,sacramento,"Hi,My name is Sara and I have been tutoring math for over 8 years now. I tutor all levels of math and am very good at explaining concepts and making math easy for my students. I tutor from elementary to University Calculus and even business owners who want to freshen up their math.My students see improvements as soon as after 2 or 3 sessions. I track my student's progress and make sure they receive A's in the subject. I love building relationship with my students and their parents and have had many students for years. They feel comfortable and find it fun to learn with me.I have a Bachelor and Master's degree in mechanical engineering California State university of Long Beach. I love helping other and seeing them succeed. That's the main reason why I tutor :)Please feel free to call, text or e-mail if you have any questions or would like to schedule a tutoring session appointment. I use Idroo whiteboard tool.Thank you,Sara*math tutor*math tutor online*online math tutor* free math tutor * math and science * science tutor * math and physics * math tutor Los Angeles * math tutor Long Beach * math tutor Santa Monica * college math * CSU Long Beach",False,2021-12-23
2021-12-02T16:36:49-0800,https://sacramento.craigslist.org/lss/d/sacramento-math-tutor-all-levels-of-math/7415703726.html,None,Sacramento,None,sacramento,"Hi,My name is Sara and I have been tutoring math for over 8 years now. I tutor all levels of math and am very good at explaining concepts and making math easy for my students. I tutor from elementary to University Calculus and even business owners who want to freshen up their math.My students see improvements as soon as after 2 or 3 sessions. I track my student's progress and make sure they receive A's in the subject. I love building relationship with my students and their parents and have had many students for years. They feel comfortable and find it fun to learn with me.I have a Bachelor and Master's degree in mechanical engineering California State university of Long Beach. I love helping other and seeing them succeed. That's the main reason why I tutor :)Please feel free to call, text or e-mail if you have any questions or would like to schedule a tutoring session appointment. I use Idroo whiteboard tool.Thank you,Sara*math tutor*math tutor online*online math tutor* free math tutor * math and science * science tutor * math and physics * math tutor Los Angeles * math tutor Long Beach * math tutor Santa Monica * college math * CSU Long Beach",False,2021-12-23
2021-12-23T09:45:21-0800,https://sacramento.craigslist.org/lss/d/sacramento-sat-act-coaching-math/7424339920.html,None,"Sacramento, Anywhere",None,sacramento,"I’m a full-time test-prep coach, tutor and teacher with 99th% standardized test scores (2280 out of 2400 on the SAT, 168 Quantitative/168 Verbal on the GRE), and over 10 years of teaching experience.  I’m passionate about helping students at all skill-levels realize their full potential.  There is no experience more rewarding than guiding a student from a place of anxiety and frustration, to confidence and mastery.  Helping students develop competence in their challenging math/physics classes, or coaching them to conquer the SAT/ACT and ultimately gain admission to their dream schools is the reason I’ve devoted myself to teaching.   (See the very bottom of this ad ""ABOUT ME"" to learn more about my background)   ►SAT-ACTMy tutoring approach is systematic and results-oriented, and I’ve helped students master all sections of the SAT and ACT.  Several students I’ve coached have received perfect or near-perfect scores on the SAT/ACT.  On average, students who work with me improve their SAT scores by 150 points, and ACT scores by 3 points.My Teaching Experience Includes:-	Designing custom curricula and teaching summer SAT ""boot camps"" -	Teaching key test-taking skills to small groups, classes, and individuals     preparing for standardized exams -	Helping at-risk students with extenuating circumstances prepare for the    SAT/ACT, and exit exams -	Using analytic tools to identify strengths and problem areas to create learning    plans for students at every level -	Tutoring high-performing students aiming to earn a perfect score on the    SAT/ACT My Appoach: I provide a customized learning plan, skills-insights, and regular progress check-ins for all students. Every student preparing for the SAT, ACT, or other standardized exam should be familiar with the Four Pillars of Successful Learning.  The Four Pillars are fundamental building blocks of a successful study plan, and are applicable to any skill that you want to develop to a higher level.  By practicing the Four Pillars of Successful Learning, you will work on the fundamental skills and knowledge required to earn a great score, and succeed in a higher learning setting. The Four Pillars:1.	Make a study plan and set a specific, measurable goal. Create a reasonable,      measurable, and time-bound goal. Then make detailed plans to attain that goal. 2.	Obtain and practice with high-quality study materials. Acquire a physical      copy of the official study guide, or acquire a login for the official online      practice materials. 3.	Develop a sufficient set of optimal study habits and methods. Find unique      study methods that will work for you. 4.	Sustain directed effort over a long period of time.  Make learning a long-term      habit, and study for at least 12 hours   (outside of any other coursework or prep      classes). ► Math and Physics TutoringMany of the students I have worked with over the years have missed a key concept or two at the foundational level in math or science, and have then started to fall further and further behind in their classes as a result.  They consult me when they reach Pre-Calculus or Calculus, and feel totally lost and overwhelmed.  Almost always, I can trace their issues to missing concepts in foundational or secondary skillsFor this reason, I spend time during each tutoring session systematically covering topics from previous courses that the student, for one reason or another, has failed to master. I help to foster a truly robust understanding of the subject matter that transcends the particular curriculum. The amazing thing is that this works – this approach really helps students achieve their learning goals!Contact me to see how this radically different approach can change your relationship to math and science, and turn you into the genius you always knew you could be.Subjects I Tutor: Physics: AP and On-LevelPre-AlgebraAlgebra I & IIGeometryAccounting and FinanceTrigonometry and PreCalculusStatistics: AP and On-LevelCalculus: AP and On-Level, College Calculus I, II, and III***CONTACT ME***Please write to me through the craigslist system as well as: testprep.math.physics.tutor (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.  Student EndorsementsMy son was failing a college business statistics class and was getting ready to drop it. Daniel was highly recommended to us and we quickly learned why. Not only is he extremely smart with an awesome talent of being able to help others, he is friendly, conscientious, and very dependable. At first I was a little skeptical about tutoring via Skype, but after just one session and talking to my son on the phone and hearing his relief and renewed confidence – I was definitely a believer! So whether in person or through Skype, Daniel is an amazing tutor and you can absolutely count on him to make a huge difference in your student’s success. - PattyOur daughter wanted to pursue a degree within the pre medical realm. Coming from an extremely competitive high school her class rank was not high enough make that happen and her PSAT score was fair. After evaluating several programs and  meeting with tutors, we felt that Daniel was the best choice. He got to know our daughter, assessed her strengths, and created a personalized program to help work on maximizing her testing strengths. This is key because not all kids learn or test the same and most programs teach to the mass not at an individual level. After two months just 1 session per week her score came up 350 points on the SAT and 4 points on the ACT. Securing not only admission but scholarship money. She is now currently a neuroscience (pre med) major going into her sophomore year at CU Boulder. - Pam M.I just finished my sophomore year at Baylor, and Daniel has helped me tremendously this past year in Calculus and Physics. Since I was living in Waco, he would hold our weekly tutoring sessions over Skype and would pull up a white board and go through homework problems with me or anything I was having trouble on. Something I think that helped me the most was that Daniel would try to relate whatever material I was learning back to the real world by explaining it to me or sending me a link to a YouTube video, which I really appreciated. I definitely recommend Daniel as a tutor if you want to excel in your classes! - CarolineDaniel has been an outstanding Math and Physics tutor for my son. He was especially helpful with Algebra 2 and is always available to answer a quick question – even outside of normal tutoring sessions. His end of semester group sessions have also been effective in getting the kids ready for finals. In addition, he is extremely flexible in scheduling the individual tutoring sessions – working with our schedule by alternating face-to-face and Skype sessions as needed. His patience and guidance helped restore my son’s confidence during a rough time. - Randy About MeI have been a tutor and teacher for students of every skill-level for over ten years. I have worked with students of all ages: kindergarten through older adults. I really loves math, physics, and programming, and have devoted many hours of my own time to the continued study of Number Theory, Computer Science, and Pure Mathematics. I ranked nationally and won a cash prize in a Math Competition hosted by The American Mathematics Association for Two Year Colleges in 2016.I am also passionate about psychology, coaching, training and personal development, and make a habit out of continuing to learn and understand more about the mind and human personality.  I teach mindfulness meditation and can provide techniques for dealing with the stress of test anxiety, and adopting the right mindset to excel on your upcoming exam. ***CONTACT ME***Please write to me through the craigslist system as well as: testprep.math.physics.tutor (at geemale)(I've misspelled the word as the craigslist filter doesn't allow me to post the full name). The craigslist system is not always reliable, so by writing through 2 systems, I'm most likely to receive your inquiry.  ",False,2021-12-23
2021-11-30T19:40:31-0800,https://sacramento.craigslist.org/lss/d/sacramento-math-tutor-all-levels-of-math/7414854811.html,None,Sacramento,None,sacramento,"Hi,My name is Sara and I have been tutoring math for over 8 years now. I tutor all levels of math and am very good at explaining concepts and making math easy for my students. I tutor from elementary to University Calculus and even business owners who want to freshen up their math.My students see improvements as soon as after 2 or 3 sessions. I track my student's progress and make sure they receive A's in the subject. I love building relationship with my students and their parents and have had many students for years. They feel comfortable and find it fun to learn with me.I have a Bachelor and Master's degree in mechanical engineering California State university of Long Beach. I love helping other and seeing them succeed. That's the main reason why I tutor :)Please feel free to call, text or e-mail if you have any questions or would like to schedule a tutoring session appointment. I use Idroo whiteboard tool.Thank you,Sara*math tutor*math tutor online*online math tutor* free math tutor * math and science * science tutor * math and physics * math tutor Los Angeles * math tutor Long Beach * math tutor Santa Monica * college math * CSU Long Beach",False,2021-12-23
